time,flow
2022-08-16 22:00:00,10.462542372881357
2022-08-16 23:00:00,7.159338983050846
2022-08-17 00:00:00,5.764946428571428
2022-08-17 01:00:00,
2022-08-17 02:00:00,
2022-08-17 03:00:00,
2022-08-17 04:00:00,
2022-08-17 05:00:00,
2022-08-17 06:00:00,
2022-08-17 07:00:00,11.593833333333334
2022-08-17 08:00:00,15.014037037037038
2022-08-17 09:00:00,15.192881355932203
2022-08-17 10:00:00,12.773440677966102
2022-08-17 11:00:00,10.848627118644067
2022-08-17 12:00:00,11.42179661016949
2022-08-17 13:00:00,12.373067796610169
2022-08-17 14:00:00,11.647389830508475
2022-08-17 15:00:00,10.139155172413794
2022-08-17 16:00:00,8.58272881355932
2022-08-17 17:00:00,9.665736842105265
2022-08-17 18:00:00,9.941915254237287
2022-08-17 19:00:00,10.73213559322034
2022-08-17 20:00:00,11.478568965517242
2022-08-17 21:00:00,10.429135593220341
2022-08-17 22:00:00,8.894449999999999
2022-08-17 23:00:00,8.562135593220338
2022-08-18 00:00:00,7.361624999999999
2022-08-18 01:00:00,
2022-08-18 02:00:00,
2022-08-18 03:00:00,
2022-08-18 04:00:00,
2022-08-18 05:00:00,
2022-08-18 06:00:00,7.864666666666666
2022-08-18 07:00:00,12.359796610169491
2022-08-18 08:00:00,16.243711864406777
2022-08-18 09:00:00,15.449237288135595
2022-08-18 10:00:00,13.18128813559322
2022-08-18 11:00:00,11.660118644067797
2022-08-18 12:00:00,12.939694915254238
2022-08-18 13:00:00,14.500135593220339
2022-08-18 14:00:00,11.111406779661017
2022-08-18 15:00:00,11.26293220338983
2022-08-18 16:00:00,9.761881355932202
2022-08-18 17:00:00,9.852423728813557
2022-08-18 18:00:00,12.433406779661018
2022-08-18 19:00:00,9.859338983050847
2022-08-18 20:00:00,10.819474576271187
2022-08-18 21:00:00,11.264172413793103
2022-08-18 22:00:00,9.608796610169492
2022-08-18 23:00:00,8.94086440677966
2022-08-19 00:00:00,0.9548214285714286
2022-08-19 01:00:00,
2022-08-19 02:00:00,
2022-08-19 03:00:00,
2022-08-19 04:00:00,
2022-08-19 05:00:00,
2022-08-19 06:00:00,
2022-08-19 07:00:00,8.092810344827585
2022-08-19 08:00:00,10.270372881355932
2022-08-19 09:00:00,12.541464285714287
2022-08-19 10:00:00,12.855525423728814
2022-08-19 11:00:00,14.025525423728816
2022-08-19 12:00:00,13.100779661016949
2022-08-19 13:00:00,13.60928813559322
2022-08-19 14:00:00,10.566949152542374
2022-08-19 15:00:00,9.102864406779661
2022-08-19 16:00:00,8.118103448275862
2022-08-19 17:00:00,8.451389830508473
2022-08-19 18:00:00,7.745745762711863
2022-08-19 19:00:00,7.833762711864407
2022-08-19 20:00:00,9.464169491525423
2022-08-19 21:00:00,13.107627118644068
2022-08-19 22:00:00,10.840203389830508
2022-08-19 23:00:00,5.933396551724137
2022-08-20 00:00:00,0.0
2022-08-20 01:00:00,0.0
2022-08-20 02:00:00,
2022-08-20 03:00:00,
2022-08-20 04:00:00,
2022-08-20 05:00:00,
2022-08-20 06:00:00,7.968999999999999
2022-08-20 07:00:00,9.471542372881357
2022-08-20 08:00:00,11.706745762711863
2022-08-20 09:00:00,13.760745762711867
2022-08-20 10:00:00,6.855525423728814
2022-08-20 11:00:00,8.058271186440678
2022-08-20 12:00:00,15.028086206896552
2022-08-20 13:00:00,12.207864406779661
2022-08-20 14:00:00,9.935525423728814
2022-08-20 15:00:00,2.851745762711864
2022-08-20 16:00:00,5.190762711864407
2022-08-20 17:00:00,8.82857627118644
2022-08-20 18:00:00,8.083203389830508
2022-08-20 19:00:00,9.412813559322034
2022-08-20 20:00:00,10.297551724137932
2022-08-20 21:00:00,9.678118644067796
2022-08-20 22:00:00,7.633946428571428
2022-08-20 23:00:00,5.125949152542374
2022-08-21 00:00:00,3.987745762711864
2022-08-21 01:00:00,0.0
2022-08-21 02:00:00,
2022-08-21 03:00:00,
2022-08-21 04:00:00,
2022-08-21 05:00:00,
2022-08-21 06:00:00,
2022-08-21 07:00:00,7.704178571428572
2022-08-21 08:00:00,9.787305084745762
2022-08-21 09:00:00,12.722610169491526
2022-08-21 10:00:00,11.824288135593221
2022-08-21 11:00:00,11.292610169491526
2022-08-21 12:00:00,13.566915254237287
2022-08-21 13:00:00,14.054186440677967
2022-08-21 14:00:00,12.990576271186441
2022-08-21 15:00:00,3.8437966101694916
2022-08-21 16:00:00,5.8326271186440675
2022-08-21 17:00:00,9.983271186440678
2022-08-21 18:00:00,9.037728813559323
2022-08-21 19:00:00,9.019186440677965
2022-08-21 20:00:00,9.36722033898305
2022-08-21 21:00:00,8.949355932203389
2022-08-21 22:00:00,7.1360677966101695
2022-08-21 23:00:00,6.691135593220339
2022-08-22 00:00:00,0.0
2022-08-22 01:00:00,0.0
2022-08-22 02:00:00,
2022-08-22 03:00:00,
2022-08-22 04:00:00,
2022-08-22 05:00:00,
2022-08-22 06:00:00,
2022-08-22 07:00:00,12.534016949152543
2022-08-22 08:00:00,14.06257627118644
2022-08-22 09:00:00,13.953576271186442
2022-08-22 10:00:00,13.763898305084744
2022-08-22 11:00:00,10.921745762711863
2022-08-22 12:00:00,12.834915254237288
2022-08-22 13:00:00,12.080610169491525
2022-08-22 14:00:00,9.662220338983051
2022-08-22 15:00:00,2.403372881355932
2022-08-22 16:00:00,5.892033898305085
2022-08-22 17:00:00,10.630423728813561
2022-08-22 18:00:00,9.888915254237288
2022-08-22 19:00:00,11.744881355932202
2022-08-22 20:00:00,12.945118644067795
2022-08-22 21:00:00,10.104542372881356
2022-08-22 22:00:00,9.183362068965517
2022-08-22 23:00:00,8.110779661016949
2022-08-23 00:00:00,1.2711694915254237
2022-08-23 01:00:00,0.0
2022-08-23 02:00:00,
2022-08-23 03:00:00,
2022-08-23 04:00:00,
2022-08-23 05:00:00,
2022-08-23 06:00:00,6.281000000000001
2022-08-23 07:00:00,10.958305084745762
2022-08-23 08:00:00,16.26277966101695
2022-08-23 09:00:00,9.950672413793104
2022-08-23 10:00:00,13.82535593220339
2022-08-23 11:00:00,12.494288135593221
2022-08-23 12:00:00,12.512830508474577
2022-08-23 13:00:00,11.656881355932203
2022-08-23 14:00:00,11.437637931034482
2022-08-23 15:00:00,6.0435593220338975
2022-08-23 16:00:00,6.679186440677966
2022-08-23 17:00:00,9.652745762711865
2022-08-23 18:00:00,11.629949152542373
2022-08-23 19:00:00,10.910610169491525
2022-08-23 20:00:00,12.607220338983051
2022-08-23 21:00:00,11.129389830508472
2022-08-23 22:00:00,10.920762711864407
2022-08-23 23:00:00,8.24057627118644
2022-08-24 00:00:00,0.3347627118644068
2022-08-24 01:00:00,0.0
2022-08-24 02:00:00,
2022-08-24 03:00:00,
2022-08-24 04:00:00,
2022-08-24 05:00:00,
2022-08-24 06:00:00,
2022-08-24 07:00:00,12.65635
2022-08-24 08:00:00,15.815745762711867
2022-08-24 09:00:00,16.329559322033898
2022-08-24 10:00:00,16.020186440677968
2022-08-24 11:00:00,12.892016949152543
2022-08-24 12:00:00,14.111389830508475
2022-08-24 13:00:00,15.376169491525424
2022-08-24 14:00:00,14.64422033898305
2022-08-24 15:00:00,3.3668135593220336
2022-08-24 16:00:00,6.45128813559322
2022-08-24 17:00:00,10.459915254237288
2022-08-24 18:00:00,11.415491525423729
2022-08-24 19:00:00,11.478915254237288
2022-08-24 20:00:00,12.22579661016949
2022-08-24 21:00:00,12.035101694915255
2022-08-24 22:00:00,10.482152542372882
2022-08-24 23:00:00,8.725491525423728
2022-08-25 00:00:00,0.2429090909090909
2022-08-25 01:00:00,
2022-08-25 02:00:00,
2022-08-25 03:00:00,
2022-08-25 04:00:00,
2022-08-25 05:00:00,
2022-08-25 06:00:00,11.937000000000001
2022-08-25 07:00:00,12.941881355932201
2022-08-25 08:00:00,16.88881355932203
2022-08-25 09:00:00,17.158898305084747
2022-08-25 10:00:00,13.347610169491526
2022-08-25 11:00:00,12.524491525423729
2022-08-25 12:00:00,13.400593220338983
2022-08-25 13:00:00,12.029830508474577
2022-08-25 14:00:00,10.845440677966101
2022-08-25 15:00:00,2.9640169491525423
2022-08-25 16:00:00,7.817830508474576
2022-08-25 17:00:00,12.733254237288135
2022-08-25 18:00:00,12.224169491525423
2022-08-25 19:00:00,10.935542372881356
2022-08-25 20:00:00,13.43120338983051
2022-08-25 21:00:00,11.330627118644069
2022-08-25 22:00:00,8.96413559322034
2022-08-25 23:00:00,9.18935087719298
2022-08-26 00:00:00,3.5827627118644063
2022-08-26 01:00:00,0.0
2022-08-26 02:00:00,
2022-08-26 03:00:00,
2022-08-26 04:00:00,
2022-08-26 05:00:00,
2022-08-26 06:00:00,
2022-08-26 07:00:00,13.929421052631579
2022-08-26 08:00:00,15.536067796610169
2022-08-26 09:00:00,16.99684745762712
2022-08-26 10:00:00,13.591237288135591
2022-08-26 11:00:00,13.6495593220339
2022-08-26 12:00:00,13.77872881355932
2022-08-26 13:00:00,13.732186440677967
2022-08-26 14:00:00,12.789406779661018
2022-08-26 15:00:00,9.201118644067796
2022-08-26 16:00:00,2.55
2022-08-26 17:00:00,10.799706896551724
2022-08-26 18:00:00,13.622050000000002
2022-08-26 19:00:00,14.066796610169492
2022-08-26 20:00:00,13.837966101694915
2022-08-26 21:00:00,12.970491525423729
2022-08-26 22:00:00,12.546762711864407
2022-08-26 23:00:00,13.028745762711864
